Codigo_Mat;Material;Grupo ;Ing1;Ing2;Ing3;Almacen;Total;Unidad_Med
1007032;COMPRESOR DE TORNILLO 70 CFM 125 PSIG;2900;0;0;0;0;0;UN
1007042;VENTILADOR AXIAL 3300 SCFM 440 VOLT 1800;2900;0;0;0;0;0;UN
1007043;VENTANA ACUSTICA 1.39 X 2.47 MTS;2900;0;0;0;0;0;UN
1007044;BORNA PORTAFUSIBLE MARCA SIEMENS;3200;0;0;0;0;0;UN
1007045;"BRIDA AC P/SOLDAR 14"" T/SLIP ON ISO PN10";1400;0;0;0;0;0;UN
1007049;REDUCCION HD 600 X 500MM B X B ISO PN10;1400;0;0;0;0;0;UN
1007050;"TORN A/INOX DE 1/2"" X 3-1/2"" COMPLETO";1600;0;0;0;0;0;UN
1007051;"TORN A/INOX DE 1/2"" X 2-1/2"" COMPLETO";1600;0;0;0;0;0;UN
1007052;POLIMERO FLOQUAT FL 2565;3000;0;0;0;0;0;KG
1007053;CABLE ENCAUCHETADO 3 X 16 AWG 600 V;3200;0;0;0;0;0;M
1007054;"TUBO CONDUIT PVC 3/4"" X 3 M";1300;0;0;0;0;0;UN
1007055;LUMINARIA T/PROPIMEX HERMETICA;3200;0;0;0;0;0;UN
1007056;"TUBERIA DE 1/2"" EMT";1300;0;0;0;0;0;UN
1007057;"TORN M25 X 3"" TODO ROSCA-COMPLETO";1600;0;0;0;0;0;UN
1007058;GRAVILLA MALLA 10;3000;0;0;0;0;0;M3
1007060;ARENA;3000;0;0;0;0;0;M3
1007062;"BRIDA P/SOLDAR 14"" ANSI 150 A TOPE";1400;0;0;0;0;0;UN
1007070;"TUBO ACERO 14"" SCH 40 X 6 MTS";2900;0;0;0;0;0;UN
1007078;"VALV CHEQUE 12"" ANSI 150 DISCO INOX";2100;0;0;0;0;0;UN
1007079;"CURVA CONDUIT PVC DE 2"" X 90 ";3200;0;0;0;0;0;UN
1007080;CABLE BELDEN NEGRO NO APANTALLADO 8451;3200;0;0;0;0;0;M
1007081;CABLE # 18 VEHICULAR CENTELSA ROJO;3200;0;0;0;0;0;M
1007082;CABLE # 18 VEHICULAR CENTELSA NEGRO;3200;0;0;0;0;0;M
1007083;REDUCCION HD 1065X1000MM LISO X B  PN16;1400;0;0;0;0;0;UN
1007085;PERTIGA TELESCOPICA HASTING CAT S-240;3200;0;0;0;0;0;UN
1007086;AISLADOR DE LAZO 4 A 20MA DEVAR SM269-3;3200;0;0;0;0;0;UN
1007087;LINTERNA LED-RECARGABLE;1700;0;0;0;0;0;UN
1007114;CABLE 1/0 AWG XLPE 15KV;3200;0;0;0;0;0;M
1007115;SOLVENTE HEMPEL X GAL N;3700;0;0;0;0;0;UN
1007116;PINTURA HEMPADURE 15570 X 5 LITROS;3700;0;0;0;0;0;UN
1007119;PINTURA HEMPADURE MULTI STRENTGH 35530;3700;0;0;0;0;0;UN
1007120;"LAMINA ACERO A-131 5/16""X 5' X 10'";1400;0;0;0;0;0;UN
1007124;LAMINA ACERO INOX 304 6 MM X 1.2 MTS;1400;0;0;0;0;0;UN
1007128;LAMINA ACERO INOX 304 6MM X 1.5 MT X 3MT;2900;0;0;0;0;0;UN
1007131;"ANGULO AC INOX 304 2-1/2"" X 2-1/2"" X 1/4";1400;0;0;0;0;0;UN
1007144;"PERFIL ACERO AL CARB N 7"" X 3-1/2"" X 18'";1400;0;0;0;0;0;UN
1007146;"VARILLA ACERO INOX AISI 304 5/8"" X 3 MTS";1400;0;0;0;0;0;UN
1007148;"VARILLA ACERO INOX 304 1"" X 6 MTS";1400;0;0;0;0;0;UN
1007149;"BUSHING EN BRONCE DE 1/2"" X 3/4""";1400;0;0;0;0;0;UN
1007151;CELDA CERTIFICADA RETIE 2.1 x 1.1x 1.2 M;3200;0;0;0;0;0;UN
1007154;PROBETA PLASTICO 1000 ML VOLUMED;2700;0;0;0;0;0;UN
1007155;PROBETA PLASTICO 2000 ML VOLUMED;2700;0;0;0;0;0;UN
1007156;TABLERO EN VIDRIO TEMPLADO 6MM;2500;0;0;0;0;0;UN
1007157;GRASA JABON DE LITIO EP NLG12 X CU ETE;2900;0;0;0;0;0;UN
1007165;TEE HD 400 X 400 X 110MM B X B ISO PN10;1400;0;0;0;0;0;UN
1007166;"LLAVE DE GOLPE DE 1-13/16""";1700;0;0;0;0;0;UN
1007167;"LLAVE DE GOLPE DE 1-7/16""";1700;0;0;0;0;0;UN
1007168;"LLAVE MIXTA  DE 15/16""";1700;0;0;0;0;0;UN
1007169;LAMPARA PORTATIL DE HALOGENO;1700;0;0;0;0;0;UN
1007170;CARPA PEQUE A;3700;0;0;0;0;0;UN
1007171;PINTURA EN AEROSOL COLOR  BLANCO;3700;0;0;0;0;0;UN
1007174;PEGANTE INSTANTANEO LOCTITE 401 X 20 ML;2900;0;0;0;0;0;UN
1007177;ELIMINADOR DE EMPAQUE LOCTITE 515 X 300M;2900;0;0;0;0;0;UN
1007180;SELLANTE PERMATEC FORM-A-GASKET X 11 OZ;2900;0;0;0;0;0;UN
1007181;SILICONA TRANSPARENTE LOCTITE 5366 X 300;2900;0;0;0;0;0;UN
1007185;"VALV M/POSA TIPO WAFER 8"" ANSI 150 110;1300;0;0;0;0;0;UN
;1007187;VALVULA DE BOLA S7000 3";2100;0;0;0;0;0;UN
1007188;"VALVULA DE BOLA S7000 2""";2100;0;0;0;0;0;UN
1007189;"VALVULA DE BOLA S7000 1-1/2""";2100;0;0;0;0;0;UN
1007190;"VALVULA DE BOLA S7000 1""";2100;0;0;0;0;0;UN
1007191;REDUCCION HD 1065X1000MM B X B  PN16;1400;0;0;0;0;0;UN
1007192;UNION ELECTROFUSION PE100 630 MM PN 10;1300;0;0;0;0;0;UN
1007193;BOWL SHAFT PARA BOMBA 22 BKH SERIE 22020;2900;0;0;0;0;0;UN
1007194;LINE SHAFT BEARING PARA BOMBA 22 BKH;2900;0;0;0;0;0;UN
1007195;STUFFING BOX BEARING PARA BOMBA 22 BKH;2900;0;0;0;0;0;UN
1007199;SAND COLLAR P/BOMBA 22 BKH SERIE 22020;2900;0;0;0;0;0;UN
1007200;BOWL BEARING P/BOMBA 22 BKH SERIE 22020;2900;0;0;0;0;0;UN
1007201;SUCTION CASE BEARING PARA BOMBA 22 BKH;2900;0;0;0;0;0;UN
1007202;SUCTION BELL P/BOMBA 22 BKH SERIE 22020;2900;0;0;0;0;0;UN
1007215;INTERMEDIATE BOWL PARA BOMBA 22 BKH;2900;0;0;0;0;0;UN
1007216;"IMPELLER P/BOMBA 22 BKH 12.375"" SERIE";2900;0;0;0;0;0;UN
1007219;SEAL P/N 207-54-62131;3100;0;0;0;0;0;UN
1007220;"JUEGO DE ACOPLE 1/2"" P/MANGUERA DE AIRE";3100;0;0;0;0;0;UN
1007222;CORREA DE MOTOR REF: 8PK 2045;3100;0;0;0;0;0;UN
1007223;RETENEDOR BOCIN TRASERO REF: 370003;3100;0;0;0;0;0;UN
1007226;ENGRASADORA ELECTRICA REF: LAGG 400B/US;1700;0;0;0;0;0;UN
1007227;"GUAYA DE ACERO DE 3/4""";1400;0;0;0;0;0;M
1007228;"PERNO GALV DE 1/2""";1600;0;0;0;0;0;UN
1007230;"MANILLA DE POLIPROPILENO 1/2""";3700;0;0;0;0;0;M
1007232;FILTRO SCOTH BRI30 DE TE R-P16MM X 10 MT;3200;0;0;0;0;0;UN
1007233;FILTRO SCOTH BRITTE R- P500 DE 1 MTX10MT;3200;0;0;0;0;0;UN
1007234;CONECTOR CODO ADAPTADOR RAYCHEM/TYCO;1300;0;0;0;0;0;UN
1007235;CONECTOR SEPARABLE RAYCHEM/TYCO;1300;0;0;0;0;0;UN
1007236;VENTILADOR P/MOTOR EBERLE 100 HP 1800RPM;3200;0;0;0;0;0;UN
1007237;MEDIDOR DE ENERGIA SOLAR AMPROBE;3200;0;0;0;0;0;UN
1007238;EMPAQUE REMALINE 35X10MM REF-5490464;2950;0;0;0;0;0;M2
1007239;CEMENTO TIP TOP SC2000XKG C/ENDURECEDOR;3700;0;0;0;0;0;UN
1007240;MOTOR HIDRAULICO SAE A-2H EJE 9T;2900;0;0;0;0;0;UN
1007241;PLATINA REFUERZO MUELLE TRASERO;3100;0;0;0;0;0;UN
1007242;TERMO PL STICO;1300;0;0;0;0;0;UN
1007246;"TORN ACERO 1-1/4"" X 5"" COMPLETO ARO 8";1600;0;0;0;0;0;UN
1007247;KIT DE BOMBA AFTERCOOLER CUMMINS GTA8.3;2900;0;0;0;0;0;UN
1007249;CORREA DE MOTOR CUMMINS GTA8.3;2900;0;0;0;0;0;UN
1007250;ALTERNADOR P/MOTOR CUMMINS GTA8.3;2900;0;0;0;0;0;UN
1007252;MOTOR DE ARRANQUE P/MOTOR CUMMINS GTA;2900;0;0;0;0;0;UN
1007257;POLIPASTO EL CTRICO 1 TONELADA 220 VOLTS;1700;0;0;0;0;0;UN
1007261;PERFIL ACERO A36 IPE125 X 6 MTS;1400;0;0;0;0;0;UN
1007273;PERFIL ACERO A36 IPE150 X 6 MTS;1400;0;0;0;0;0;UN
1007277;"BARRA ACERO INOX DIAM 3"" X 1.60 MTS";1400;0;0;0;0;0;UN
1007280;CONTROLADOR CAT GP-A600 PARTE N M4509596;2900;0;0;0;0;0;UN
1007282;WIPERS WYPALL X ROLLO DE 80 PA OS;2900;0;0;0;0;0;UN
1007283;CONECTOR SIEMENS PROFIBUS;3200;0;0;0;0;0;UN
1007284;CABLE PROFIBUS DP TELDOR 1x2x24 AWG;3200;0;0;0;0;0;M
1007285;EXTRACTOR  E.M..I 12 120 - 220 V;3200;0;0;0;0;0;UN
1007286;TAMBOR ENROLLADOR RETR CTIL;2900;0;0;0;0;0;UN
1007287;CODO A/CARBON DE 8 X 90  SCH 10;1400;0;0;0;0;0;UN
1007288;BOMBA CENTR FUGA HORIZONTAL 5 LPS 20 MCA;2900;0;0;0;0;0;UN
1007289;"VALV DE PIE NPT 4"" ANSI 150 BCE C/FILTRO";2100;0;0;0;0;0;UN
1007290;"VALV DE RETENCION T/CHEQUE WAFER 3"" ANSI";2100;0;0;0;0;0;UN
1007291;"VALV DE BOLA NPT 3"" A/INOX";2100;0;0;0;0;0;UN
1007292;"TUBO ACERO INOX 3"" SCH 30 X 6 MTS";1400;0;0;0;0;0;UN
1007293;"TUBO ACERO INOX 4"" SCH 30 X 6 MTS";1400;0;0;0;0;0;UN
1007294;IMPELLER P/BOMBA PATTERSON;2900;0;0;0;0;0;UN
1007295;ANILLO P/BOMBA PATTERSON;2900;0;0;0;0;0;UN
1007296;ESLABON DE CADENA GALV EN CALIENTE;2900;0;0;0;0;0;UN
1007297;ESLABON DE CADENA GALV EN CALIENTE;2900;0;0;0;0;0;UN
1007298;PANTALON BRIGADISTA H AAA T- 40;2300;0;0;0;0;0;UN
1007299;CAMISA BRIGADISTA D AAA T-8;2300;0;0;0;0;0;UN
1007300;CAMISA BRIGADISTA AAA T-XXL;2300;0;0;0;0;0;UN
1007301;CANGURO AAA;2300;0;0;0;0;0;UN
1007303;"MANGUERA R2 3/4 X 0.82 CON HH 1-1/4""";3100;0;0;0;0;0;UN
1007304;RACOR B-61 3/16;3100;0;0;0;0;0;UN
1007305;ACOPLE COMPLETO FALK 1120 T20;2900;0;0;0;0;0;UN
1007306;MODULO NI 9208 P/ADQUISICION DE DATOS;2200;0;0;0;0;0;UN
1007307;"CONDULETA GALVANIZADA EN T DE 1/2"" IMC";1400;0;0;0;0;0;UN
1007308;CAJA DE PASO PLASTICO IP65 25 X 25 CM;3200;0;0;0;0;0;UN
1007309;"CURVA IMC CONDUIT GALVANIZADO 1/2""";3200;0;0;0;0;0;UN
1007310;"TUBERIA CONDUIT  PVC 1/2""";1300;0;0;0;0;0;UN
1007311;APOYA PIES;3700;0;0;0;0;0;UN
1007313;ALAMBRE SILICONADO;3700;0;0;0;0;0;M
1007314;ENCHAPE 20 X 20;3700;0;0;0;0;0;M
1007316;"UNION IMC PARA CONDUIT DE 1/2""";1400;0;0;0;0;0;UN
1007317;"TUBERIA CONDUIT GALVANIZADA IMC 1/2""";1100;0;0;0;0;0;UN
1007327;NIPLE GRP DN 600 PN-10 SN 10000 B X L=1M;1300;0;0;0;0;0;UN
1007328;"TORN ACERO 2"" X 9"" COMPLETO ARO 8";1600;0;0;0;0;0;UN
1007330;SENSOR PRESSURE TRANSMITTER MOD S-20;3200;0;0;0;0;0;UN
1007331;MANOMETRO DIFERENCIAL MOD DPG40;2900;0;0;0;0;0;UN
1007334;MARCA METAL INDUSTRIAL DALO;1700;0;0;0;0;0;UN
1007335;"VALV T/GUILLOTINA A/INOX 300MM (12"")";2100;0;0;0;0;0;UN
1007336;SOPLADOR;1700;0;0;0;0;0;UN
1007337;CONTENEDOR DE 400 LTS;1300;0;0;0;0;0;UN
1007338;CONTENEDOR DE 20 Y3;1400;0;0;0;0;0;UN
1007339;MOTOGUADA ADORA;1700;0;0;0;0;0;UN
1007340;HACHA CON CABO;1700;0;0;0;0;0;UN
1007345;BREAKER O INTERRUPTOR IND 3 X 125 AMP;3200;0;0;0;0;0;UN
1007346;COFRE DE 30 X 30 CM DE PASTA;3200;0;0;0;0;0;UN
1007347;CABLE N  4 THW/THHN DE COBRE 90 ;3200;0;0;0;0;0;M
1007348;TERMINALES PONCHABLES DE UN OJO;3200;0;0;0;0;0;UN
1007349;"CUERPO DE VALV REGULADORA DE 2""";1300;0;0;0;0;0;UN
1007350;"CUERPO DE VALV REGULADORA DE 3""";1300;0;0;0;0;0;UN
1007351;"CUERPO DE VALV REGULADORA DE 4""";2100;0;0;0;0;0;UN
1007352;"CUERPO DE VALV REGULADORA DE 6""";2100;0;0;0;0;0;UN
1007353;"CUERPO DE VALV REGULADORA DE 8""";2100;0;0;0;0;0;UN
1007354;"CUERPO DE VALV REGULADORA DE 16""";2100;0;0;0;0;0;UN
1007355;CONECTOR REF E-26-0223-00;2900;0;0;0;0;0;UN
1007356;VALV DE COMPTA SELLO ELECTRICO 500MM;2100;0;0;0;0;0;UN
1007357;"BARRA CALIBRADA A/INOX 304 DE 3"" X 3 MTS";2900;0;0;0;0;0;UN
1007358;"MANOMETRO 0-600 PSIG CARATULA 4""";2900;0;0;0;0;0;UN
1007359;"MANOMETRO 0-100 PSIG CARATULA 4""";2900;0;0;0;0;0;UN
1007360;"MANOMETRO 0-200 PSIG CARATULA 4""";2900;0;0;0;0;0;UN
1007361;BOMBA BARNES 84 MCA 6 LPS 220 VOLTS;2900;0;0;0;0;0;UN
1007362;TANQUE HIDRONEUMATICO 200 LTS;2900;0;0;0;0;0;UN
1007363;PRESOSTATO P/AGUA RANGO 50-100 PSIG;2900;0;0;0;0;0;UN
1007364;BOQUILLA DE ASPERSION BCE DE CH PLANO;2900;0;0;0;0;0;UN
1007365;LAMINA ACUSTICA FIBERGLASS BLACK TEATHER;2900;0;0;0;0;0;UN
1007366;LAMINA ACUSTICA FIBERGLASS ACOUSTIC VP;2900;0;0;0;0;0;UN
1007367;LAMINA FIBERGLASS FRESCASA SIN FOIL;2900;0;0;0;0;0;UN
1007368;LAMINA FIBERGLASS FRESCASA CON FOIL;2900;0;0;0;0;0;UN
1007369;LAMINA FIBROCEMENTO 8MM X 1.22 M X 2.44M;2900;0;0;0;0;0;UN
1007370;LAMINA A/INOX #4 CAL 14 X 5 FT X 10 FT;1400;0;0;0;0;0;UN
1007371;LAMINA PERFORADA A/INOX C 26X5FT X 10FT;1400;0;0;0;0;0;UN
1007372;"LAMINA FRESCASA S/FOIL 3.5"" X 96"" X 24""";2900;0;0;0;0;0;UN
1007373;"LAMINA FRESCASA C/FOIL 3.5"" X 96"" X 24""";2900;0;0;0;0;0;UN
1007374;"LLAVE ALLEN DE 1/16""   A  3/8""";1700;0;0;0;0;0;UN
1007375;LLAVE ALLEN DE 1.5 Mn A 12 mm;1700;0;0;0;0;0;UN
1007376;JUEGO DE DADOS DE 6 Y 12 PUNTAS;1700;0;0;0;0;0;UN
1007377;"PIEZAS RANGO DE 3/8"" A 13/16"" KLEIN";1700;0;0;0;0;0;UN
1007378;DADOS MILIMETRICOS DE 4 A 13MM;1700;0;0;0;0;0;UN
1007379;"HOMBRE SOLO DE CADENA 10""";1700;0;0;0;0;0;UN
1007380;"LLAVE TUBO 10""";1700;0;0;0;0;0;UN
1007381;PINZA UNIV HEAVY DUTY AISLAMIENTO;1700;0;0;0;0;0;UN
1007382;JUEGO DE LLAVES DE COMBINACION PULGADAS;1700;0;0;0;0;0;UN
1007383;JUEGO DE LLAVES DE COMBINACION MILIMETRI;1700;0;0;0;0;0;UN
1007384;PINZA VOLTIAMPERIMETRICA;1700;0;0;0;0;0;UN
1007385;MARTILLO DE BOLA DE  2 -1/2 LBS;1700;0;0;0;0;0;UN
1007386;"PINZA DE PUNTA  DE 6""";1700;0;0;0;0;0;UN
1007387;BOLSO HERRAMIENTERO  MARCA STANLEY;1700;0;0;0;0;0;UN
1007388;ALICATE DE CORTE DIAGONAL C/AISLAMIENTO;1700;0;0;0;0;0;UN
1007389;JUEGO DE DESTORNILLADORES DE 7 PIEZAS;1700;0;0;0;0;0;UN
1007390;CAUTIN DE 25 W WELLER;1700;0;0;0;0;0;UN
1007391;MEDIDOR SAPPEL ALTAIR R-400;1800;0;0;0;0;0;UN
1007393;MEDIDOR DE AISLAMIENTO KYORITSU MOD 3131;1800;0;0;0;0;0;UN
1007394;VENTILADOR AXIAL 24VDC 36W EBMPAPST 6314;3200;0;0;0;0;0;UN
1007466;"ABRAZ HD P/AC DE 18"" X 2"" SAL BRIDADA";1400;0;0;0;0;0;UN
1007467;CODO HD 63MM X 45  B X B  ISO PN16;1400;0;0;0;0;0;UN
1007468;"NIPLE HD 2"" X 1 MT B X B ISO PN16";1400;0;0;0;0;0;UN
1007469;"FILTRO REMOVEDOR ACEITE Y OLORES CX.1/2""";1800;0;0;0;0;0;UN
1007470;REED SWITCH SAPPEL;1800;0;0;0;0;0;UN
1007471;TERMINAL PORTATIL EP10;1800;0;0;0;0;0;UN
1007472;CONECTOR RAPIDO QUICKFIT;1400;0;0;0;0;0;UN
1007473;"TRANSMISOR DE POSICION LINEAL 2-1/2""- 8""";2100;0;0;0;0;0;UN
1007474;"TRANSMISOR DE POSICION LINEAL 10""- 16""";2100;0;0;0;0;0;UN
1007475;TERMINAL PORTATIL EP10 SAPPEL;1800;0;0;0;0;0;UN
1007477;TEE TERMOFUSION PE100 450 MM PN 10;1300;0;0;0;0;0;UN
1007479;PORTAFLANCHE TERMOF PE100 450 MM PN 10;1300;0;0;0;0;0;UN
1007480;CONTACTOR SIEMENS 3RT1055 150 A AC3 BOBI;3200;0;0;0;0;0;UN
1007481;CARGADOR AUTOMATICO DE BATERIAS MURPHY;3200;0;0;0;0;0;UN
1007482;CARGADOR AUTOMATICO DE BATERIAS MURPHY;3200;0;0;0;0;0;UN
1007483;"ENCAMISADO DE P/TILENO BLACK POLY W 81""";1000;0;0;0;0;0;ROL
1007484;"CINTA DE 10 MILS X 2""";1000;0;0;0;0;0;ROL
1007485;MOLDURAS 5 VENAS;3700;0;0;0;0;0;UN
1007486;"CLAVO ACERO 1"" LISO";3700;0;0;0;0;0;CA
1007487;ESMALTE POLIURETANO;3700;0;0;0;0;0;UN
1007488;TINTE MIEL PINTUCO 1/4;3700;0;0;0;0;0;UN
1007489;TINTE CARAMELO PINTUCO 1/4;3700;0;0;0;0;0;UN
1007490;RETARDADOR;3700;0;0;0;0;0;UN
1007491;ACEITE RAPEL;3700;0;0;0;0;0;UN
1007492;EMULSION ASFALTICA;3700;0;0;0;0;0;UN
1007493;LACA TRANSPARENTE SEMI MATE CATALIZADA;3700;0;0;0;0;0;UN
1007494;MOTOR TRANSPORTADOR;2900;0;0;0;0;0;UN
1007495;DATALOGGER LOLOG VISTA C/DISPLAY 1P+1Q;1700;0;0;0;0;0;UN
1007496;LECTOR INFRARROJO P/DATALOGGER;1700;0;0;0;0;0;UN
1007497;LOGGER I2O DE UNA PRESION 1P+1Q;1800;0;0;0;0;0;UN
1007498;LOGGER I2O DE TRES PRESIONES 3P+ 1Q;1800;0;0;0;0;0;UN
1007499;BATERIA SECA DE 12V A 12AH (AMPERIO HR);3700;0;0;0;0;0;UN
1007502;REDUCCION HD 450 X 350MM B X B ISO PN10;1400;0;0;0;0;0;UN
1007503;CULATA MOTOR A GAS CUMMINS GTA 8.3P1;2900;0;0;0;0;0;UN
1007504;EMPAQUETADURA SUP MOTOR A GAS CUMMINS;2900;0;0;0;0;0;UN
1007505;VALV ADMISION MOTOR A GAS CUMMINS;2900;0;0;0;0;0;UN
1007506;VALV ESCAPE MOTOR A GAS CUMMINS;2900;0;0;0;0;0;UN
1007507;GUIAS DE VALV MOTOR A GAS CUMMINS;2900;0;0;0;0;0;UN
1007508;"LAMINA ACERO A-131 5/16"" X 6"" X 10""";1400;0;0;0;0;0;UN
1007510;"PERRO 1/2"" CROSBY";2900;0;0;0;0;0;UN
1007513;"BRONCE FOSF SAE-64 RED 2-1/2""";2900;0;0;0;0;0;UN
1007514;"BRONCE FOSF SAE-65 RED 2-1/2""";2900;0;0;0;0;0;UN
1007515;"CARRETA TEF SEAL 1/4"" X 50";3200;0;0;0;0;0;UN
1007520;BOMBA VERTICAL SUMERGIBLE INOX 40 MCA;2900;0;0;0;0;0;UN
1007528;IMPELLER P/BOMBA ALSTOM ATLANTIQUE MOD;2900;0;0;0;0;0;UN
1007530;QUIK HITCH 7652288 RIGHT FOR WM DREDGE;2900;0;0;0;0;0;UN
1007533;QUIK HITCH 7652288 LEFT FOR WM DREDGE;2900;0;0;0;0;0;UN
1007534;PUSH ROD 7652286 FOR WM DREDGE SERIE;2900;0;0;0;0;0;UN
1007537;PIVOT PIN 7650423 FOR WM DREDGE SERIE;2900;0;0;0;0;0;UN
1007538;IMPELLER 7350459 FOR WM DREDGE SERI 4042;2900;0;0;0;0;0;UN
1007539;BACK PLATE 7653087 FOR WM DREDGE SERIE;2900;0;0;0;0;0;UN
1007540;SUCTION RING 7651463 FOR WM DREDGE SERIE;2900;0;0;0;0;0;UN
1007541;CUTTING BLADE FOR VEGETATION 7652079 FOR;2900;0;0;0;0;0;UN
1007542;SPUD CYLINDER 7350973 FOR WM DREDGE SER;2900;0;0;0;0;0;UN
1007543;REAR STABILIZER 7351040 FOR WM DREDGE;2900;0;0;0;0;0;UN
1007547;FRONT STABILIZER RIGHT 7250016 FOR WM;2900;0;0;0;0;0;UN
1007552;FRONT STABILIZER LEFT 7250019 FOR WM;2900;0;0;0;0;0;UN
1007554;INTERMEDIATE RING 7650349 FOR WM DREDGE;2900;0;0;0;0;0;UN
1007556;BEARING BUSH 7652256 8 FOR WM DREDGE;2900;0;0;0;0;0;UN
1007558;BEARING 2576328 FOR WM DREDGE SERIE 4042;2900;0;0;0;0;0;UN
1007561;PIVOT PIN 8717014 FOR WM DREDGE SER 4042;2900;0;0;0;0;0;UN
1007562;SISTEMA MATERIAL COMPOSITE NRI - SYNTHO;3700;0;0;0;0;0;UN
1007563;VALV MARIPOSA AMRI/KSB SERIE ISORA 600MM;2100;0;0;0;0;0;UN
1007565;"BOQUILLA 3/8"" HEMBRA NF10 90  BRASS";2900;0;0;0;0;0;UN
1007567;"TUBO ACERO AL CARB N 1_1/2"" X 6 METROS";1400;0;0;0;0;0;UN
1007568;"CODO A/CARB N NPT 1_1/2"" X 90  SCH 40";2900;0;0;0;0;0;UN
1007569;CANALETA PLASTICA DEXON COLOR GRIS 40;3200;0;0;0;0;0;UN
1007570;RIEL DIN/OMEGA RANURADO Y CROMADO X 2 M;3200;0;0;0;0;0;UN
1007571;"EMPAQUE HUMEDO 1/64"" MARCA GRANDFLEX";2900;0;0;0;0;0;M
1007572;"EMPAQUE HUMEDO 1/32"" MARCA GRANDFLEX";2900;0;0;0;0;0;M
1007573;"EMPAQUE HUMEDO 1/16"" MARCA GRANDFLEX";2900;0;0;0;0;0;M
1007574;"TUBERIA AWWA PRESSURE ISO PN6 DE 30""";1100;0;0;0;0;0;M
1007577;RELEVO OMRON MY4 240 VAC;3200;0;0;0;0;0;UN
1007581;RELEVO OMRON MY4 120 VAC;1300;0;0;0;0;0;UN
1007588;BASE PARA RELEVO OMRON PYF14A;3200;0;0;0;0;0;UN
1007590;RELEVO OMRON MY4 24VDC;3200;0;0;0;0;0;UN
1007599;CABLE MULTIHILO 9 X;3200;0;0;0;0;0;M
1007601;"VALV  M/POSA HD 600MM (24"") ISO EATHISA";2100;0;0;0;0;0;UN
1007602;RETROFIT COMPLETO ARRANCADOR WESTINGHOUS;3200;0;0;0;0;0;UN
1007605;GUARDAMOTOR HASTA 4 A;3200;0;0;0;0;0;UN
1007606;SELECTOR 2 POSICIONES XB;3200;0;0;0;0;0;UN
1007611;CANALETA PLASTICA DEXON GRIS DE 25 MM;3200;0;0;0;0;0;UN
1007612;COFRE IP65 ROKER PRG 357 245 X 230 X 180;3200;0;0;0;0;0;UN
1007613;PAC 3100 SIEMENS;3200;0;0;0;0;0;UN
1007615;CONTROLADOR VISIO 120;3200;0;0;0;0;0;UN
1007616;RIEL OMEGA;3200;0;0;0;0;0;M
1007617;CANALETA  RANURADA  DE 40 MM ANCHO X 60;3200;0;0;0;0;0;UN
1007618;"PASAMURO HD 24""ANSI PN10 L<=1M B*EL=0.45";1400;0;0;0;0;0;UN
1007619;TROLLEY MANUAL 5 TON;1700;0;0;0;0;0;UN
1007620;"VALV  M/POSA HD 600MM (24"") ANSI PN10";2100;0;0;0;0;0;UN
1007621;LLAVE ALLEN JGO 9 PZ MM FORTE;1700;0;0;0;0;0;UN
1007622;LLAVE ALLEN JGO 9 PZ PULG FORTE;1700;0;0;0;0;0;UN
1007623;LLAVE ALLEN X JUEGO 7 PZS EKLIND;1700;0;0;0;0;0;UN
1007624;DESTORNILLADOR JGO X 6 UND DE PRECISION;1700;0;0;0;0;0;UN
1007625;"TALADRO INALAMBRICO 12V 3/8"" ION LITIO+2";1700;0;0;0;0;0;UN
1007626;"CAJA DE HTAS DE 22"" AZUL PETROLEO";1700;0;0;0;0;0;UN
1007627;SUICHE DE CONTROL Y TRANSFERENCIA GENERA;1300;0;0;0;0;0;UN
1007630;PULSADOR ROJO 22MM SCHNEIDER MET XB4BA42;3200;0;0;0;0;0;UN
1007632;PULSADOR VERDE 22M SCHNEIDER MET XB4BA31;3200;0;0;0;0;0;UN
1007634;SELECTOR 2 POSICIONES 22MM SCHNEIDER MET;3200;0;0;0;0;0;UN
1007640;CABLE SUMCAB SUMFLEX 3G16 0,6/1KV;3200;0;0;0;0;0;M
1007642;CPU MOTOROLA MOSCAD LC /INTERF PTO 3 INC;3200;0;0;0;0;0;UN
1007643;"AMARRE PLASTICA BLANCA DEXON 6""";3200;0;0;0;0;0;UN
1007645;WYPALL ROLLO X 6 UNIDADES;2900;0;0;0;0;0;UN
1007646;FUSIBLE LINEA TIPO K DE 15 A 20KV;3200;0;0;0;0;0;UN
1007647;FUSIBLE LINEA TIPO K DE 10 A 15 KV;3200;0;0;0;0;0;UN
1007648;COMBO SANITARIO LAGUNA BLANCO;3700;0;0;0;0;0;UN
1007649;YESO X 25 KL;3700;0;0;0;0;0;UN
1007650;CINTA PAPEL MASTIQUE;3700;0;0;0;0;0;UN
1007651;MOSQUETON;3700;0;0;0;0;0;UN
1007652;TOROFIL;3700;0;0;0;0;0;GLN
1007653;DIABLO ROJO;3700;0;0;0;0;0;UN
1007654;RUEDA ANTIPINCHAZO;3700;0;0;0;0;0;UN
1007655;SIKA MASTIK;3700;0;0;0;0;0;UN
1007656;ESMALTE ANOLOCK;3700;0;0;0;0;0;UN
1007657;ALAMBRE SOLIDO #14;3700;0;0;0;0;0;UN
1007659;PLATINA AC 1-1/2 X 5/16 X 6;1400;0;0;0;0;0;UN
